tp	kind	old_status	call	call_arity	old_arity	new_arity	test_path	cfg_test	same_crate	symbol	file	line	commit
True	signature_unchanged	moved	True	1	1	1	False	False	True	check_iroh_egress	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	194	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	check_inference_capable	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	195	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	check_activity_reporting	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	196	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_project_watchers	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	167	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_scip_integrity	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	168	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_code_tools_see_corpora	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	151	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_rebuild_outcomes	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	148	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_watcher_freshness	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	149	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_scip_exporters	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	147	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_legacy_hooks	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	169	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	False	None	0	0	False	False	True	find_opencode_skill_dir	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/repair.rs	7	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	0	0	0	False	False	True	find_opencode_skill_dir	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_omo.rs	69	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	find_opencode_skill_dir	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/repair.rs	78	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	1	1	1	False	False	True	skill_frontmatter_ok	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_omo.rs	74	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	False	None	1	1	False	False	True	skill_frontmatter_ok	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/repair.rs	7	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	skill_frontmatter_ok	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/repair.rs	97	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_skill_file	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	208	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_opencode_config	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	209	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_mcp_live	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	210	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_embed_slot	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	145	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_server_running	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	143	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_server_tools	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	144	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_scip_indexed	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	146	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_code_indexed	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	150	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_notes_db	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	153	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_project_indexed	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	152	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	check_test_runner	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	154	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	check_lint_runner	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	155	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	check_watcher_live	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	156	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_log_dir_size	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	157	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	check_daemon_memory	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	192	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_distributed_primary_contained	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	160	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	0	0	0	False	False	True	check_daemon_supervised	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	189	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	False	None	2	2	False	False	True	tcp_connectable	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_commonwealth.rs	6	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	tcp_connectable	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	166	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	tcp_connectable	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_sovereign.rs	118	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	False	None	2	2	False	False	True	tcp_connectable	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_sovereign.rs	8	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	tcp_connectable	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	190	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	tcp_connectable	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_commonwealth.rs	10	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	False	None	1	1	False	False	True	http_get_json	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_commonwealth.rs	6	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	False	None	1	1	False	False	True	http_get_json	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_freshness.rs	12	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	http_get_json	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_commonwealth.rs	35	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	http_get_json	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_sovereign.rs	710	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	http_get_json	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_commonwealth.rs	144	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	http_get_json	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_freshness.rs	275	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	False	None	1	1	False	False	True	http_get_json	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_sovereign.rs	8	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	http_get_json	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_commonwealth.rs	101	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	http_get_json	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_commonwealth.rs	151	32ba1548acb5714991866783877add71eb18d414
False	return_or_generics_only	moved	False	None	2	2	False	False	True	http_post_json	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_commonwealth.rs	6	32ba1548acb5714991866783877add71eb18d414
False	return_or_generics_only	moved	False	None	2	2	False	False	True	http_post_json	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_omo.rs	8	32ba1548acb5714991866783877add71eb18d414
True	return_or_generics_only	moved	True	2	2	2	False	False	True	http_post_json	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_sovereign.rs	143	32ba1548acb5714991866783877add71eb18d414
True	return_or_generics_only	moved	True	2	2	2	False	False	True	http_post_json	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_sovereign.rs	31	32ba1548acb5714991866783877add71eb18d414
False	return_or_generics_only	moved	False	None	2	2	False	False	True	http_post_json	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_sovereign.rs	8	32ba1548acb5714991866783877add71eb18d414
True	return_or_generics_only	moved	True	2	2	2	False	False	True	http_post_json	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_commonwealth.rs	191	32ba1548acb5714991866783877add71eb18d414
True	return_or_generics_only	moved	True	2	2	2	False	False	True	http_post_json	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_omo.rs	203	32ba1548acb5714991866783877add71eb18d414
True	return_or_generics_only	moved	True	2	2	2	False	False	True	http_post_json	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/checks_sovereign.rs	547	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	run_fix	sovereign/crates/sovereign-cli-daemon/src/doctor_cmd/mod.rs	350	32ba1548acb5714991866783877add71eb18d414
True	new_function	absent	True	0	None	0	False	False	True	can_judge	sovereign/crates/sovereign-cli-dev/src/redirect_cmd.rs	198	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	0	None	0	False	True	True	can_judge	sovereign/crates/sovereign-cli-dev/src/converge_cmd.rs	883	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	0	None	0	False	True	True	can_judge	sovereign/crates/sovereign-cli-dev/src/converge_cmd.rs	867	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	0	None	0	False	False	True	can_judge	sovereign/crates/sovereign-cli-dev/src/converge_cmd.rs	761	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	0	None	0	False	True	True	can_judge	sovereign/crates/sovereign-cli-dev/src/converge_cmd.rs	873	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	0	None	0	False	True	True	can_judge	sovereign/crates/sovereign-cli-dev/src/converge_cmd.rs	879	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	0	None	0	False	False	True	can_judge	sovereign/crates/sovereign-cli-dev/src/converge_cmd.rs	676	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	False	None	None	3	False	False	True	assess_lag	sovereign/crates/sovereign-cli-dev/src/redirect_cmd.rs	50	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	3	None	3	False	False	True	assess_lag	sovereign/crates/sovereign-cli-dev/src/redirect_cmd.rs	197	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	3	None	3	False	False	True	assess_lag	sovereign/crates/sovereign-cli-dev/src/converge_cmd.rs	346	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	2	None	2	False	True	True	extract_expected_found	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/classify.rs	332	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	2	None	2	False	False	True	extract_expected_found	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/discover.rs	387	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	3	None	2	False	True	True	extract_expected_found	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/classify.rs	357	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	2	None	2	False	True	True	extract_expected_found	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/classify.rs	350	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	2	None	2	False	False	True	locate_type_def	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/gate.rs	320	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	2	None	2	False	True	True	locate_type_def	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/gate.rs	469	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	2	None	2	False	True	True	locate_type_def	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/gate.rs	487	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	2	None	2	False	False	True	locate_type_def	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/schedule.rs	272	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	2	None	2	False	True	True	observed_wire	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/gate.rs	489	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	2	None	2	False	False	True	observed_wire	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/schedule.rs	285	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	2	None	2	False	True	True	observed_wire	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/gate.rs	476	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	2	None	2	False	False	True	observed_wire	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/gate.rs	330	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	4	None	4	False	False	True	gate_spec	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/discover.rs	477	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	4	None	4	False	False	True	gate_spec	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/schedule.rs	215	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	False	False	True	target_package	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/gate.rs	314	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	0	None	0	False	True	True	target_package	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/spec.rs	156	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	False	False	True	target_package	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/classify.rs	285	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	2	None	2	False	False	True	rule_for	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/classify.rs	288	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	2	None	2	False	True	True	rule_for	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/spec.rs	157	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	2	None	2	False	True	True	rule_for	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/spec.rs	158	27c0fe0313913b01480c572af649a3ac1c9a248f
True	signature_unchanged	moved	True	1	1	1	False	True	True	cmd_decay	sovereign/crates/sovereign-cli-llm/src/awareness_cmd/mod.rs	105	27c0fe0313913b01480c572af649a3ac1c9a248f
True	signature_unchanged	moved	True	1	1	1	False	True	True	cmd_digest	sovereign/crates/sovereign-cli-llm/src/awareness_cmd/mod.rs	102	27c0fe0313913b01480c572af649a3ac1c9a248f
True	signature_unchanged	moved	True	1	1	1	False	True	True	cmd_entities	sovereign/crates/sovereign-cli-llm/src/awareness_cmd/mod.rs	97	27c0fe0313913b01480c572af649a3ac1c9a248f
True	signature_unchanged	moved	True	1	1	1	False	True	True	cmd_filter	sovereign/crates/sovereign-cli-llm/src/awareness_cmd/mod.rs	108	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	moved	True	2	2	2	False	True	True	score_entities	sovereign/crates/sovereign-cli-llm/src/awareness_cmd/golden.rs	394	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	moved	True	2	2	2	False	True	True	score_entities	sovereign/crates/sovereign-cli-llm/src/awareness_cmd/golden.rs	384	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	moved	False	None	2	2	False	False	True	score_entities	sovereign/crates/sovereign-cli-llm/src/awareness_cmd/scenario.rs	43	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	moved	False	None	2	2	False	False	True	score_entities	sovereign/crates/sovereign-cli-llm/src/awareness_cmd/eval.rs	33	27c0fe0313913b01480c572af649a3ac1c9a248f
True	signature_unchanged	moved	True	2	2	2	False	False	True	score_entities	sovereign/crates/sovereign-cli-llm/src/awareness_cmd/scenario.rs	579	27c0fe0313913b01480c572af649a3ac1c9a248f
